client_id,cin,nom,prenom,age,ville,profession,revenu_mensuel,date_creation,statut_kyc
4486,55786338,Maurice,David,52,Bizerte,Retraité,1044,2022-06-23,RISQUE
4487,88216040,Toussaint,Céline,46,Bizerte,Commerçant,2511,2023-12-18,OK
4488,99246477,Gautier,Juliette,36,Gabès,Fonctionnaire,1986,2022-03-08,OK
4489,17538528,Fischer,Guillaume,31,Gabès,Cadre,4764,2022-11-04,A_VERIFIER
4490,20892520,Lemoine,Éric,26,Ariana,Indépendant,2900,2021-12-04,OK
4491,10515548,Lesage,Sophie,68,Tunis,Ouvrier,1052,2023-02-17,OK
4492,38215122,Girard,Michelle,52,Ariana,Indépendant,2229,2021-10-27,RISQUE
4493,61928966,Lebrun,Lorraine,24,Tunis,Employé,1422,2025-08-25,A_VERIFIER
4494,35855513,Ollivier,Thérèse,23,Ben Arous,Employé,1450,2022-10-28,A_VERIFIER
4495,76478091,Texier,Maryse,64,Nabeul,Cadre,4749,2022-09-24,RISQUE
4496,72976361,Hervé,Nath,23,Ben Arous,Ouvrier,1223,2021-09-01,A_VERIFIER
4497,69393536,Gonzalez,Corinne,27,Tunis,Cadre,3780,2021-03-14,RISQUE
4498,20678134,Schmitt,Louis,23,Gabès,Ouvrier,1143,2023-05-21,OK
4499,29312960,Allard,Hortense,31,Bizerte,Commerçant,1518,2022-10-04,A_VERIFIER
4500,26644381,Boutin,Patricia,38,Gabès,Ouvrier,840,2021-10-16,A_VERIFIER
4501,35259577,Lemoine,Claude,60,Sfax,Ouvrier,872,2023-11-18,OK
4502,40563463,Goncalves,Anastasie,50,Gabès,Ouvrier,819,2023-09-02,A_VERIFIER
4503,90739206,Pasquier,Corinne,62,Kairouan,Employé,1206,2023-07-29,OK
4504,39294123,Launay,Philippe,59,Sousse,Retraité,1680,2024-01-30,RISQUE
4505,42315695,Laporte,Aimé,23,Bizerte,Fonctionnaire,2089,2023-04-15,A_VERIFIER
4506,47775463,Faivre,Isaac,65,Monastir,Employé,1632,2021-09-11,A_VERIFIER
4507,18270439,Andre,Clémence,53,Sfax,Cadre,4652,2024-01-28,A_VERIFIER
4508,18107284,Legendre,Olivie,47,Sousse,Indépendant,3085,2024-10-21,A_VERIFIER
4509,20730923,Parent,Paulette,34,Sousse,Cadre,4633,2024-12-09,A_VERIFIER
4510,11610470,Vallet,Margot,66,Ben Arous,Employé,1534,2021-11-24,OK
4511,52734662,Pruvost,Pénélope,24,Gabès,Ouvrier,841,2024-03-22,OK
4512,91269754,Potier,Christophe,27,Monastir,Employé,1779,2025-12-27,OK
4513,45223738,Petitjean,Virginie,67,Ariana,Employé,1422,2023-11-11,A_VERIFIER
4514,70503600,Pelletier,Noémi,65,Nabeul,Cadre,3704,2025-03-26,RISQUE
4515,59720070,Didier,Théophile,66,Monastir,Commerçant,2281,2025-04-22,A_VERIFIER
4516,52073858,Morvan,Noémi,28,Kairouan,Indépendant,2261,2022-10-07,RISQUE
4517,40616624,Coste,Jean,66,Sousse,Fonctionnaire,2031,2021-07-05,A_VERIFIER
4518,57364760,Lejeune,Chantal,44,Ben Arous,Etudiant,278,2025-01-27,A_VERIFIER
4519,53535905,Antoine,Célina,43,Ariana,Commerçant,2483,2025-02-04,OK
4520,70690090,Brunet,Guy,37,Bizerte,Etudiant,175,2024-06-04,OK
4521,66317377,Laurent,Guillaume,50,Bizerte,Retraité,1395,2023-11-04,RISQUE
4522,61198338,Lefort,Henri,49,Ben Arous,Cadre,4876,2024-07-17,A_VERIFIER
4523,59084772,Garcia,Bernadette,63,Nabeul,Indépendant,3247,2022-08-13,RISQUE
4524,30272064,Allain,Julien,21,Ben Arous,Employé,1999,2022-12-29,A_VERIFIER
4525,22730042,Durand,Anaïs,26,Monastir,Indépendant,3726,2025-03-01,A_VERIFIER
4526,30119214,Dupuy,Yves,23,Ben Arous,Employé,1797,2022-10-30,OK
4527,12909930,Mahe,Anaïs,38,Sousse,Retraité,1110,2022-06-29,RISQUE
4528,50738050,Dias,Roger,47,Tunis,Employé,1715,2023-01-31,OK
4529,35494128,Coulon,Julie,66,Nabeul,Cadre,4219,2025-05-23,RISQUE
4530,68096981,Gay,Dominique,42,Tunis,Cadre,3928,2022-07-04,OK
4531,75409954,Chartier,Charles,70,Kairouan,Retraité,1603,2024-02-25,OK
4532,24228623,Mercier,Tristan,30,Nabeul,Commerçant,2712,2025-03-15,RISQUE
4533,91579904,Charpentier,Guy,54,Bizerte,Fonctionnaire,2291,2023-02-23,RISQUE
4534,79627150,Costa,Suzanne,48,Tunis,Commerçant,2013,2022-12-27,A_VERIFIER
4535,65880935,Marin,Alexandre,55,Monastir,Fonctionnaire,2360,2023-10-07,OK
4536,94759650,Leroux,Yves,42,Tunis,Fonctionnaire,1969,2023-10-16,A_VERIFIER
4537,93011005,Gilbert,Juliette,51,Bizerte,Ouvrier,1028,2022-03-08,A_VERIFIER
4538,90411964,Dumont,Éléonore,41,Gabès,Commerçant,2233,2023-07-18,OK
4539,55781296,Pages,Alix,37,Sfax,Retraité,1480,2022-03-28,RISQUE
4540,59602515,Moreno,Christelle,35,Gabès,Etudiant,313,2021-09-07,A_VERIFIER
4541,12376967,Cohen,Alexandrie,37,Tunis,Indépendant,2171,2024-09-10,RISQUE
4542,43032305,Lacroix,Victor,23,Sousse,Commerçant,3095,2023-02-18,A_VERIFIER
4543,51948011,Couturier,Christelle,46,Tunis,Commerçant,1651,2023-07-14,A_VERIFIER
4544,84490268,Leblanc,Hortense,25,Sfax,Etudiant,200,2023-12-18,RISQUE
4545,36088942,Rodriguez,Tristan,22,Kairouan,Indépendant,3159,2026-01-05,RISQUE
4546,40726021,Neveu,Jeanne,70,Gabès,Fonctionnaire,2315,2023-03-01,RISQUE
4547,43433510,Camus,Geneviève,52,Gabès,Etudiant,241,2025-02-21,OK
4548,12603460,Bouvier,Danielle,70,Ariana,Fonctionnaire,2133,2021-12-16,OK
4549,61558846,Hamel,William,56,Nabeul,Indépendant,3187,2023-11-19,OK
4550,20912930,Evrard,Claudine,21,Bizerte,Commerçant,2261,2025-01-30,OK
4551,90879572,Petitjean,René,62,Sousse,Cadre,5062,2021-09-18,A_VERIFIER
4552,70328845,Perrier,Renée,27,Ben Arous,Etudiant,319,2022-10-16,RISQUE
4553,47072327,Mendès,Guy,31,Sfax,Fonctionnaire,2397,2024-03-29,RISQUE
4554,17921698,Reynaud,Paul,47,Ben Arous,Fonctionnaire,1876,2023-01-17,A_VERIFIER
4555,94969193,Bernard,Victor,67,Ben Arous,Commerçant,2319,2024-03-05,A_VERIFIER
4556,93302571,Guillet,Gabrielle,69,Sfax,Ouvrier,959,2022-05-22,A_VERIFIER
4557,46608900,Julien,Claire,25,Ben Arous,Ouvrier,865,2023-10-27,OK
4558,91170992,Regnier,Luc,36,Ariana,Etudiant,280,2022-09-30,A_VERIFIER
4559,90206794,Texier,Georges,28,Monastir,Employé,1433,2023-08-30,A_VERIFIER
4560,18128621,Guyon,Léon,53,Kairouan,Ouvrier,1087,2025-08-07,A_VERIFIER
4561,77663082,Carre,Paul,51,Gabès,Ouvrier,857,2024-05-06,A_VERIFIER
4562,66772934,Bonnin,Thérèse,43,Ariana,Ouvrier,1229,2021-03-28,A_VERIFIER
4563,50020641,Bertin,Lucas,45,Sousse,Employé,1355,2022-05-16,RISQUE
4564,49742322,Laurent,Antoine,67,Tunis,Fonctionnaire,2212,2024-09-24,RISQUE
4565,20564233,Tessier,Chantal,25,Ben Arous,Ouvrier,1105,2022-05-27,OK
4566,69953058,Toussaint,Alex,31,Kairouan,Cadre,3917,2025-11-14,RISQUE
4567,31069286,Valentin,Capucine,51,Nabeul,Commerçant,2676,2023-10-26,OK
4568,24461271,Paris,Cécile,45,Bizerte,Cadre,3532,2023-06-30,OK
4569,36545674,Munoz,Julie,34,Ben Arous,Indépendant,3916,2025-01-01,OK
4570,48220213,Goncalves,Jacqueline,70,Gabès,Retraité,1554,2022-03-29,RISQUE
4571,53325981,Durand,Gérard,68,Sousse,Ouvrier,920,2021-08-04,RISQUE
4572,53827193,Courtois,Christiane,56,Monastir,Retraité,1455,2024-04-13,A_VERIFIER
4573,29025744,Gomes,Véronique,62,Nabeul,Cadre,4721,2024-05-03,OK
4574,83836812,Michel,Lorraine,23,Monastir,Etudiant,201,2024-11-03,OK
4575,96748718,Breton,Anastasie,57,Nabeul,Etudiant,187,2022-08-30,OK
4576,53836914,Raymond,Virginie,62,Nabeul,Cadre,4120,2021-06-10,A_VERIFIER
4577,96385345,Carre,Tristan,41,Monastir,Etudiant,151,2025-12-16,OK
4578,86306755,Fournier,Danielle,27,Gabès,Employé,1944,2021-08-15,RISQUE
4579,27698856,Mahe,Christophe,58,Ben Arous,Ouvrier,924,2021-09-21,A_VERIFIER
4580,28778595,Fernandes,François,56,Kairouan,Retraité,1813,2025-08-05,RISQUE
4581,31928724,Delannoy,Noël,28,Gabès,Cadre,4372,2021-12-05,OK
4582,58360919,Hamon,Yves,36,Sfax,Cadre,3675,2021-11-02,RISQUE
4583,65383843,Le Goff,Odette,39,Tunis,Indépendant,2895,2021-09-27,OK
4584,76096285,Maréchal,Émilie,40,Ben Arous,Etudiant,315,2021-09-04,RISQUE
4585,80421269,Delattre,Lucy,45,Ben Arous,Fonctionnaire,2096,2024-07-07,A_VERIFIER
4586,30801601,Lévy,Valentine,47,Ariana,Cadre,4945,2021-11-27,RISQUE
4587,37817237,Pons,Hugues,25,Monastir,Cadre,4845,2022-02-16,A_VERIFIER
4588,44997902,Dumas,Olivier,47,Tunis,Fonctionnaire,2410,2021-08-17,OK
4589,96538031,Normand,Frédérique,41,Ben Arous,Fonctionnaire,2019,2021-05-09,RISQUE
4590,17044162,Weiss,Zoé,29,Kairouan,Ouvrier,856,2023-01-24,RISQUE
4591,74249118,Dupont,Augustin,44,Ariana,Ouvrier,918,2023-01-04,OK
4592,41227854,Brunet,Guillaume,70,Nabeul,Fonctionnaire,2205,2025-05-28,A_VERIFIER
4593,52877063,Breton,Amélie,32,Gabès,Ouvrier,1072,2024-07-06,OK
4594,12584460,Gros,Paulette,35,Tunis,Ouvrier,710,2023-08-11,A_VERIFIER
4595,76065625,Laurent,Marguerite,69,Kairouan,Fonctionnaire,2147,2024-09-04,RISQUE
4596,83823922,Mercier,Augustin,66,Kairouan,Ouvrier,1021,2022-11-06,RISQUE
4597,89143988,Da Silva,Marc,56,Sfax,Fonctionnaire,2071,2023-02-06,OK
4598,88213929,Marin,Aimé,69,Tunis,Indépendant,3803,2024-02-13,A_VERIFIER
4599,20821631,Blin,Alexandrie,26,Nabeul,Indépendant,3195,2025-06-23,A_VERIFIER
4600,32035756,Chauvin,Marcel,29,Ariana,Etudiant,359,2022-06-11,OK
4601,81971570,Robert,Lorraine,27,Monastir,Etudiant,232,2023-07-17,OK
4602,45654499,Berthelot,Alix,44,Bizerte,Retraité,1846,2025-06-29,RISQUE
4603,62132821,Leroux,Victoire,37,Ben Arous,Ouvrier,1218,2022-11-11,RISQUE
4604,91553176,Boucher,Xavier,26,Nabeul,Commerçant,2852,2022-10-24,OK
4605,53896992,Bertin,Anaïs,62,Gabès,Employé,1313,2022-02-28,RISQUE
4606,97303617,Renault,Catherine,61,Tunis,Ouvrier,966,2021-05-23,A_VERIFIER
4607,69799828,Marion,Manon,67,Ben Arous,Commerçant,2217,2025-07-02,OK
4608,64450900,Martins,Julien,47,Tunis,Commerçant,2537,2022-02-08,RISQUE
4609,15591522,Chevallier,Suzanne,57,Sousse,Fonctionnaire,2344,2022-01-20,A_VERIFIER
4610,37592908,Bourgeois,Patricia,24,Bizerte,Commerçant,2028,2025-12-30,OK
4611,50078726,Blot,Margot,33,Kairouan,Indépendant,2947,2022-12-20,A_VERIFIER
4612,89625763,Bailly,Agnès,29,Bizerte,Cadre,3071,2025-02-02,RISQUE
4613,17297089,Jourdan,Lorraine,58,Sfax,Indépendant,3909,2023-02-06,A_VERIFIER
4614,86080861,Fleury,Martin,60,Ariana,Commerçant,2153,2025-06-29,RISQUE
4615,13196063,Ruiz,Alexandre,37,Gabès,Indépendant,2939,2022-12-27,A_VERIFIER
4616,34282556,Le Roux,Lucas,28,Bizerte,Etudiant,224,2025-05-25,RISQUE
4617,62153213,Fouquet,Victor,68,Sfax,Commerçant,2789,2025-01-15,RISQUE
4618,62446166,Marion,Odette,57,Ben Arous,Employé,935,2022-07-21,RISQUE
4619,75992475,Voisin,Gabrielle,63,Sousse,Ouvrier,997,2023-07-29,OK
4620,99526487,Menard,Denis,35,Sousse,Etudiant,241,2022-01-22,RISQUE
4621,10036337,Martinez,Laure,67,Ariana,Etudiant,212,2021-07-28,RISQUE
4622,11504836,Paris,Adrien,29,Sousse,Indépendant,4108,2023-09-23,A_VERIFIER
4623,69735024,Weber,Nathalie,57,Tunis,Ouvrier,881,2025-12-24,RISQUE
4624,31406009,Pereira,Bernard,66,Ariana,Commerçant,2645,2024-04-11,RISQUE
4625,38898236,Imbert,Laurent,47,Ariana,Etudiant,279,2024-09-29,A_VERIFIER
4626,60039183,Sanchez,Roger,49,Ben Arous,Commerçant,2833,2024-09-12,OK
4627,97728193,Simon,Théophile,44,Nabeul,Ouvrier,911,2021-06-11,A_VERIFIER
4628,26116397,Hernandez,Guy,63,Kairouan,Indépendant,2386,2023-05-20,RISQUE
4629,71327790,Martins,Georges,49,Sousse,Fonctionnaire,2460,2021-05-28,RISQUE
4630,73955393,Roger,Alexandre,34,Bizerte,Employé,1642,2022-02-07,A_VERIFIER
4631,21555511,Pages,Noël,63,Sousse,Commerçant,1757,2025-01-07,A_VERIFIER
4632,87816352,Lemonnier,Frédérique,38,Bizerte,Retraité,1379,2023-06-21,OK
4633,46247757,Simon,Martine,21,Bizerte,Fonctionnaire,2259,2025-12-08,A_VERIFIER
4634,74387599,Andre,Nath,24,Tunis,Employé,1731,2022-06-14,RISQUE
4635,38920642,François,Anastasie,54,Sfax,Retraité,1334,2024-05-10,OK
4636,14012857,Morel,Colette,28,Sfax,Indépendant,860,2024-10-28,OK
4637,72505408,Pasquier,Jérôme,38,Ben Arous,Fonctionnaire,2298,2021-04-05,A_VERIFIER
4638,87411508,Bertrand,Margaux,51,Kairouan,Etudiant,148,2021-09-06,OK
4639,47691414,Lacombe,Roland,43,Sfax,Retraité,911,2025-03-22,RISQUE
4640,37205749,Da Costa,André,49,Sousse,Commerçant,1264,2023-06-17,RISQUE
4641,35242303,Huet,Marie,51,Bizerte,Fonctionnaire,2380,2024-12-15,A_VERIFIER
4642,10261534,Delahaye,Benjamin,51,Sousse,Employé,1577,2025-12-08,A_VERIFIER
4643,68430949,Vaillant,Martine,22,Sousse,Employé,1501,2025-04-20,RISQUE
4644,41074206,Auger,Claude,45,Sousse,Retraité,1989,2021-07-19,RISQUE
4645,48455675,Marchal,Emmanuel,28,Sfax,Employé,1688,2024-04-09,RISQUE
4646,71237842,Georges,Émilie,54,Sfax,Cadre,5192,2022-07-17,RISQUE
4647,60099110,Delmas,Alix,38,Kairouan,Ouvrier,814,2025-10-31,A_VERIFIER
4648,82580520,Rodrigues,Tristan,22,Ariana,Indépendant,2875,2024-02-05,RISQUE
4649,64626836,Roger,Inès,36,Sfax,Ouvrier,784,2024-07-25,A_VERIFIER
4650,59943747,Bigot,Adélaïde,69,Kairouan,Commerçant,2262,2023-08-20,RISQUE
4651,29814990,Maillet,Odette,61,Monastir,Employé,1496,2025-05-09,RISQUE
4652,82782058,Cordier,Agnès,30,Tunis,Etudiant,302,2024-10-26,A_VERIFIER
4653,21602526,Marion,Philippe,57,Nabeul,Indépendant,2931,2022-04-26,OK
4654,54668206,Pelletier,Madeleine,33,Ben Arous,Retraité,1747,2025-02-11,OK
4655,70501156,Chrétien,Élodie,67,Bizerte,Fonctionnaire,2349,2022-07-18,A_VERIFIER
4656,15738577,Le Goff,Corinne,58,Sousse,Fonctionnaire,2760,2022-05-19,RISQUE
4657,90368575,Leblanc,Élodie,63,Gabès,Indépendant,2679,2022-07-03,RISQUE
4658,86999716,Joly,Sylvie,27,Bizerte,Cadre,3701,2022-11-24,A_VERIFIER
4659,63197220,Faure,Valentine,36,Nabeul,Commerçant,2444,2024-09-16,OK
4660,25016273,Charrier,Émilie,43,Monastir,Cadre,3782,2021-07-03,OK
4661,79735350,Duval,Hortense,52,Sousse,Cadre,5114,2021-03-07,A_VERIFIER
4662,44187558,Dias,Margot,65,Ariana,Etudiant,226,2022-07-19,OK
4663,40438208,Pottier,Mathilde,35,Bizerte,Employé,1427,2023-12-30,OK
4664,75656627,Ferreira,Victor,50,Bizerte,Commerçant,2169,2024-04-27,RISQUE
4665,83611807,Delaunay,Dorothée,27,Kairouan,Ouvrier,1095,2024-06-27,A_VERIFIER
4666,39403268,Verdier,Adèle,35,Sousse,Employé,1515,2024-08-13,OK
4667,24284340,Jean,Lucie,27,Tunis,Cadre,3875,2025-01-02,A_VERIFIER
4668,30897858,Lemonnier,Odette,58,Bizerte,Etudiant,388,2022-10-01,OK
4669,10080009,Bodin,Susanne,62,Gabès,Fonctionnaire,1907,2022-01-23,A_VERIFIER
4670,76465010,Meunier,David,26,Nabeul,Commerçant,2363,2023-10-03,OK
4671,42458322,Faivre,Anne,26,Sfax,Ouvrier,1086,2023-09-21,RISQUE
4672,38084257,Allard,Lucie,23,Monastir,Commerçant,1724,2021-12-20,RISQUE
4673,35636468,Laurent,Alfred,55,Ben Arous,Fonctionnaire,2286,2021-05-30,RISQUE
4674,49699466,Mathieu,Marc,52,Sousse,Etudiant,162,2022-09-22,A_VERIFIER
4675,19574576,Mercier,Philippe,27,Ariana,Cadre,4729,2024-12-30,RISQUE
4676,25965592,Briand,Agathe,57,Sfax,Commerçant,1980,2024-07-29,OK
4677,11418473,Rocher,Jeannine,65,Nabeul,Indépendant,3384,2023-09-13,A_VERIFIER
4678,56059442,Chevallier,Alix,56,Ben Arous,Retraité,1900,2022-12-02,OK
4679,50773548,Gilbert,Laure,61,Gabès,Ouvrier,1114,2025-03-20,OK
4680,95257731,Bonneau,Jeanne,33,Ben Arous,Fonctionnaire,2221,2021-07-03,OK
4681,75945661,David,Colette,68,Tunis,Commerçant,2261,2023-11-13,RISQUE
4682,57177123,Martinez,Pierre,33,Sousse,Employé,1425,2025-03-05,OK
4683,61506760,Chrétien,Élise,39,Monastir,Employé,1868,2021-12-24,OK
4684,66734057,Lagarde,Jacqueline,35,Gabès,Retraité,1328,2024-02-18,OK
4685,75808087,Michel,Alex,28,Sousse,Etudiant,163,2021-06-23,A_VERIFIER
4686,75424216,Thierry,Emmanuel,64,Bizerte,Fonctionnaire,2338,2025-03-09,OK
4687,43843856,Devaux,Éric,31,Monastir,Ouvrier,893,2021-11-07,A_VERIFIER
4688,42935623,Ramos,Véronique,31,Nabeul,Etudiant,170,2021-12-12,OK
4689,71026948,Gillet,Océane,64,Bizerte,Employé,1237,2024-01-07,OK
4690,42397292,Texier,Charlotte,69,Ben Arous,Ouvrier,935,2021-06-09,OK
4691,53335214,Ruiz,Françoise,30,Bizerte,Ouvrier,988,2024-12-25,OK
4692,39065567,Bonneau,Antoinette,35,Ben Arous,Indépendant,3070,2021-12-15,A_VERIFIER
4693,11381630,Pottier,Gilbert,49,Ben Arous,Cadre,4804,2021-05-21,RISQUE
4694,77953702,Hebert,Daniel,49,Bizerte,Commerçant,2551,2025-06-01,OK
4695,34324718,Barthelemy,Robert,38,Nabeul,Retraité,1489,2025-12-14,A_VERIFIER
4696,62100383,Regnier,Marcelle,67,Tunis,Commerçant,2274,2021-07-24,OK
4697,43984506,Mary,Georges,39,Bizerte,Indépendant,3257,2025-07-17,RISQUE
4698,75914192,Roger,Catherine,26,Gabès,Retraité,1952,2023-08-23,OK
4699,31843423,Fournier,Stéphane,24,Sousse,Employé,1577,2023-12-19,RISQUE
4700,67274946,Masson,Marianne,56,Monastir,Ouvrier,937,2022-06-18,A_VERIFIER
4701,20310693,Philippe,Christine,24,Kairouan,Employé,1334,2025-04-13,OK
4702,43425940,Thomas,Amélie,29,Sousse,Commerçant,1796,2022-08-25,OK
4703,60562450,Bertrand,Thibaut,36,Kairouan,Ouvrier,1088,2022-09-13,RISQUE
4704,39987280,Leblanc,Maggie,42,Kairouan,Ouvrier,1077,2026-02-10,RISQUE
4705,76216456,Rolland,Michèle,37,Sfax,Ouvrier,1076,2024-12-05,A_VERIFIER
4706,25581274,Roussel,Jacques,32,Tunis,Employé,1522,2022-05-01,A_VERIFIER
4707,27716606,Traore,Josette,34,Ben Arous,Retraité,1995,2025-12-07,OK
4708,13178034,Navarro,Colette,54,Ben Arous,Ouvrier,935,2024-04-07,RISQUE
4709,67710061,Lefebvre,Mathilde,25,Bizerte,Retraité,1852,2025-08-12,RISQUE
4710,59430818,Bousquet,Émilie,68,Nabeul,Ouvrier,994,2022-01-19,A_VERIFIER
4711,66186841,Reynaud,Arthur,64,Sfax,Employé,1418,2023-07-09,A_VERIFIER
4712,68558003,Pascal,Martine,23,Tunis,Etudiant,299,2024-09-26,OK
4713,18984340,François,Emmanuel,67,Tunis,Etudiant,284,2023-05-20,OK
4714,99214834,Pelletier,Christelle,31,Gabès,Cadre,4458,2024-07-23,OK
4715,78063630,Berger,Guillaume,65,Sousse,Ouvrier,1010,2022-03-05,A_VERIFIER
4716,13235892,Renard,Emmanuel,49,Kairouan,Ouvrier,994,2025-12-31,RISQUE
4717,35070625,Chartier,Louis,24,Gabès,Cadre,5643,2024-12-09,OK
4718,98565173,Morvan,Alix,43,Nabeul,Employé,1806,2025-11-20,A_VERIFIER
4719,45300159,Martel,Daniel,53,Sfax,Ouvrier,1096,2022-09-22,A_VERIFIER
4720,88130892,Pasquier,Gabriel,31,Ariana,Fonctionnaire,2181,2025-11-27,RISQUE
4721,15335928,Grondin,Luc,59,Gabès,Employé,1768,2022-05-26,RISQUE
4722,50311369,Lucas,Océane,39,Monastir,Retraité,1714,2024-06-20,RISQUE
4723,11502382,Guichard,Charles,30,Ben Arous,Ouvrier,1003,2025-06-27,A_VERIFIER
4724,11632815,Marie,Édith,41,Bizerte,Etudiant,224,2023-05-30,A_VERIFIER
4725,88594257,Laporte,Alain,53,Bizerte,Etudiant,243,2023-09-23,A_VERIFIER
4726,28396122,Julien,Patrick,23,Gabès,Etudiant,0,2025-03-26,OK
4727,38663679,Roche,Margaud,63,Sfax,Etudiant,267,2025-03-09,OK
4728,74193042,Voisin,Marcel,43,Nabeul,Indépendant,2558,2021-12-27,OK
4729,33141548,Chevallier,Françoise,67,Kairouan,Cadre,5179,2025-10-02,A_VERIFIER
4730,19518525,Rodrigues,Margot,46,Bizerte,Employé,1554,2022-03-24,RISQUE
4731,78433310,Rodrigues,Patricia,36,Bizerte,Ouvrier,841,2021-09-22,OK
4732,74114251,Blanchet,David,53,Sousse,Fonctionnaire,2135,2025-12-17,A_VERIFIER
4733,32110051,Hoarau,Lorraine,63,Tunis,Cadre,3639,2024-08-30,A_VERIFIER
4734,93969764,Étienne,Maurice,31,Gabès,Fonctionnaire,2284,2023-05-19,A_VERIFIER
4735,64544939,Lopez,Odette,56,Tunis,Etudiant,274,2024-10-26,RISQUE
4736,15759135,Lebrun,Renée,24,Bizerte,Retraité,1853,2024-07-03,OK
4737,13713165,Olivier,Marguerite,47,Gabès,Commerçant,2046,2024-04-28,RISQUE
4738,62449097,Lebreton,Julie,60,Nabeul,Retraité,1560,2023-01-22,OK
4739,27089453,Voisin,Laetitia,29,Ariana,Employé,1254,2025-06-25,OK
4740,64563778,Imbert,Olivie,24,Ariana,Fonctionnaire,2348,2022-06-26,A_VERIFIER
4741,42392187,Joseph,Dorothée,54,Ariana,Fonctionnaire,2297,2023-08-05,RISQUE
4742,76724126,Leleu,Denis,37,Sfax,Etudiant,291,2024-10-29,RISQUE
4743,90506717,Martinez,Arnaude,56,Monastir,Employé,1550,2021-09-17,A_VERIFIER
4744,85388309,Clément,Maryse,54,Sousse,Commerçant,2508,2022-05-21,A_VERIFIER
4745,96087267,Fournier,Alexandrie,54,Ariana,Commerçant,2964,2023-07-04,A_VERIFIER
4746,62783449,Guyot,Célina,36,Ben Arous,Fonctionnaire,2069,2024-01-19,RISQUE
4747,50734662,Regnier,Josette,30,Bizerte,Ouvrier,1018,2023-12-06,RISQUE
4748,51358100,Lelièvre,Danielle,67,Ben Arous,Fonctionnaire,1842,2025-04-18,RISQUE
4749,61820639,Boulay,Virginie,47,Sfax,Fonctionnaire,1903,2025-11-29,OK
4750,91229215,Joseph,Margaud,36,Bizerte,Etudiant,258,2026-01-11,RISQUE
4751,28423710,Lelièvre,Yves,44,Kairouan,Employé,1789,2021-12-02,A_VERIFIER
4752,75723137,Le Goff,Élisabeth,27,Sfax,Commerçant,2251,2025-07-18,A_VERIFIER
4753,92727332,Lefort,Christophe,50,Tunis,Ouvrier,968,2023-04-15,A_VERIFIER
4754,94439241,Royer,Richard,61,Bizerte,Fonctionnaire,2034,2023-08-09,OK
4755,89783556,Blanchet,Michel,69,Nabeul,Cadre,3938,2023-10-23,A_VERIFIER
4756,53508602,Dupuis,Geneviève,32,Bizerte,Etudiant,274,2022-10-10,OK
4757,56776651,Schneider,Léon,42,Kairouan,Cadre,3376,2023-12-30,RISQUE
4758,79480727,Labbé,Antoinette,39,Sousse,Employé,1827,2023-07-08,RISQUE
4759,45421420,Joseph,Audrey,63,Ariana,Etudiant,194,2022-10-01,A_VERIFIER
4760,92282678,Joly,Suzanne,40,Bizerte,Indépendant,3405,2023-08-28,A_VERIFIER
4761,35496811,Torres,Marianne,53,Gabès,Fonctionnaire,1790,2024-03-22,RISQUE
4762,82850150,Lenoir,Tristan,70,Sousse,Etudiant,305,2022-11-20,RISQUE
4763,72101258,Blin,Dorothée,44,Sousse,Ouvrier,1089,2022-08-15,RISQUE
4764,25731762,Ramos,Monique,38,Nabeul,Employé,1633,2023-08-17,RISQUE
4765,95710818,Hoarau,Lucas,50,Gabès,Employé,1334,2024-01-07,RISQUE
4766,34572290,Jourdan,Suzanne,64,Nabeul,Etudiant,270,2025-05-16,OK
4767,60331463,Moulin,Anaïs,64,Tunis,Fonctionnaire,1814,2025-04-07,A_VERIFIER
4768,46338173,Duhamel,Céline,34,Sousse,Commerçant,2253,2025-09-19,OK
4769,55821856,Rodrigues,Pierre,33,Kairouan,Cadre,4850,2021-10-04,A_VERIFIER
4770,43894767,Denis,Alexandria,66,Ariana,Cadre,4714,2025-10-30,A_VERIFIER
4771,62758434,Bernard,Daniel,30,Ariana,Commerçant,2355,2022-10-02,OK
4772,44200134,Costa,Cécile,66,Gabès,Ouvrier,870,2025-10-30,A_VERIFIER
4773,88327265,Baron,Danielle,67,Ariana,Retraité,1754,2025-12-22,RISQUE
4774,66437641,Philippe,René,59,Sousse,Etudiant,251,2021-07-31,OK
4775,67405901,Techer,Claudine,61,Sousse,Ouvrier,690,2022-01-24,A_VERIFIER
4776,73937051,Nguyen,Amélie,29,Bizerte,Commerçant,2650,2023-10-23,RISQUE
4777,26031606,Joly,Jules,35,Tunis,Cadre,4235,2022-03-11,A_VERIFIER
4778,58497553,Samson,Suzanne,67,Ariana,Etudiant,350,2021-08-11,OK
4779,15507572,Muller,Roger,69,Nabeul,Retraité,1203,2022-01-22,A_VERIFIER
4780,83617175,Regnier,René,50,Kairouan,Ouvrier,600,2022-03-25,A_VERIFIER
4781,22870221,Bernier,Marianne,21,Ben Arous,Etudiant,273,2024-09-30,OK
4782,37500238,Fournier,Margaud,22,Gabès,Etudiant,274,2025-12-19,OK
4783,18036942,Dubois,Frédéric,70,Bizerte,Cadre,3263,2024-01-07,OK
4784,93800183,Fouquet,Robert,59,Kairouan,Employé,1337,2023-07-25,OK
4785,67687134,Guillot,Nicolas,65,Bizerte,Commerçant,3406,2023-01-08,A_VERIFIER
